,Prediction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
494,0,0,3,1,2,3,2,2,0,2,0,3,2,1,0,2,1,3,2,0,2,2,1,0,2,1,0,1,0,0,2,2,3,2,2,2,2,0,1,3,2,3,0,1,2,3,2,2,0,1,2,2,1,1,3,1,1,1,1,3,1
495,0,2,1,1,2,3,2,2,3,3,3,3,3,3,3,2,1,3,3,1,0,1,1,0,1,1,1,3,2,0,2,2,3,2,1,2,3,1,1,3,2,2,2,2,0,1,0,0,2,1,0,0,0,0,2,2,1,3,1,1,3
496,0,1,3,3,2,1,1,1,1,0,1,1,2,1,0,1,1,0,1,0,1,2,2,1,1,1,0,2,1,0,2,2,3,2,0,1,3,1,1,1,2,0,2,2,2,3,3,2,2,2,2,0,3,2,0,2,3,2,0,2,2
497,0,3,1,3,2,2,2,0,2,0,2,2,1,1,0,1,0,3,2,0,2,3,3,1,3,2,2,1,1,3,2,2,3,0,3,2,3,2,2,2,2,2,1,1,2,2,2,2,2,1,1,3,2,1,1,2,3,1,0,0,0
498,0,1,1,0,3,1,3,0,1,0,2,2,1,3,1,1,0,1,1,3,3,2,2,2,1,3,2,1,0,0,2,2,3,2,0,2,0,2,2,1,3,2,0,3,1,3,1,2,1,3,1,3,2,2,1,1,1,3,1,0,1
499,0,0,1,3,3,3,2,1,3,2,2,1,0,2,0,1,1,3,2,0,2,1,1,0,1,3,3,0,1,1,3,2,3,0,0,2,2,2,1,3,2,2,2,2,2,1,0,3,3,3,3,3,3,1,3,3,3,1,3,3,0
500,0,2,3,2,2,0,2,1,0,2,1,3,2,0,1,1,1,0,2,2,0,2,3,3,1,3,2,3,2,0,2,2,3,0,0,2,2,1,3,2,2,2,1,3,1,1,3,2,0,2,2,1,1,0,1,1,3,1,2,2,2
501,0,3,2,3,3,0,1,1,3,1,0,1,1,3,3,1,2,2,0,2,0,1,0,0,2,0,3,1,0,0,2,2,3,2,1,1,3,1,0,1,0,2,1,1,1,1,3,1,0,2,2,1,1,1,0,1,1,1,1,1,0
502,0,1,0,0,0,3,3,2,3,2,2,0,1,2,3,2,0,3,3,1,1,1,3,3,3,1,3,1,0,2,2,2,3,2,0,2,2,0,1,1,3,2,2,0,2,1,1,3,0,2,0,1,0,1,1,1,1,3,2,2,2
503,0,0,3,1,2,3,2,2,0,2,0,3,2,1,0,2,1,3,2,0,2,2,1,0,2,1,0,1,0,0,2,2,3,2,2,2,2,0,1,3,1,3,0,1,2,3,2,2,0,1,2,2,1,1,3,1,1,1,1,3,1
504,0,2,1,1,2,3,2,2,3,3,3,3,3,3,3,2,1,3,3,1,0,1,1,0,1,1,1,3,2,0,2,2,3,2,1,2,3,1,1,3,2,2,2,2,0,1,0,0,2,1,0,0,0,0,2,2,1,3,1,1,3
505,0,1,3,3,2,1,1,1,1,0,1,1,2,1,0,1,1,0,1,0,1,2,2,1,1,1,0,2,1,0,2,2,3,2,0,1,3,1,1,1,2,0,2,2,2,3,3,2,2,2,2,0,3,2,0,2,3,2,0,2,2
506,0,3,1,3,2,2,2,0,2,0,2,2,1,1,0,1,0,3,2,0,2,3,3,1,3,2,2,1,1,3,2,2,3,0,3,2,3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,3,2,1,1,2,3,2,0,0
507,0,2,0,2,1,1,1,3,2,2,1,1,1,3,2,0,1,1,2,0,2,0,1,1,3,2,2,2,1,1,3,2,3,2,0,2,3,2,1,2,2,2,2,3,3,2,2,2,0,2,2,2,0,0,0,1,2,2,1,1,3
508,0,3,2,1,2,1,2,2,1,3,0,1,3,0,1,0,0,1,1,0,2,0,2,1,2,0,2,2,1,1,2,2,3,2,0,2,3,2,0,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,0,2,2,3,1,0
509,0,0,2,0,0,1,2,2,2,0,0,2,2,0,2,0,2,1,1,3,2,1,0,2,1,2,1,2,1,2,2,2,3,0,1,1,0,2,2,2,2,1,0,2,3,2,2,2,2,0,2,1,1,3,3,1,1,1,1,0,3
510,0,2,2,1,3,2,1,1,2,2,0,2,1,1,1,1,3,1,0,1,1,1,3,2,0,2,0,3,2,2,2,2,3,0,0,2,2,0,2,2,2,2,2,0,3,2,0,2,2,2,2,3,2,0,3,2,3,2,3,1,3
511,0,1,3,2,3,3,2,3,2,0,3,2,3,2,3,0,2,2,0,2,2,0,0,2,0,2,1,3,1,0,2,2,3,0,2,2,2,0,0,2,2,2,2,3,2,0,2,2,0,2,3,2,2,2,2,3,1,3,2,2,2
512,0,2,0,0,0,0,2,2,0,2,2,2,0,2,1,3,2,1,3,1,3,1,0,2,2,1,3,2,1,2,3,2,3,0,0,2,3,2,0,3,2,2,1,2,2,3,2,2,2,1,2,3,2,3,2,2,0,2,2,0,2
513,0,2,1,3,1,3,2,0,3,2,0,2,3,1,3,1,3,1,0,3,1,2,1,3,3,2,3,0,0,0,2,2,3,1,0,2,0,3,3,1,3,2,2,2,2,0,2,1,3,2,0,0,2,3,2,2,3,1,2,2,2
514,0,2,0,2,1,1,1,3,2,2,1,1,1,3,2,0,1,1,2,0,2,0,1,1,3,2,2,2,1,1,3,2,3,2,0,2,3,2,1,2,2,2,2,3,3,2,2,2,0,2,2,2,0,0,0,1,2,2,1,1,3
515,0,3,2,1,2,1,2,2,1,3,0,1,3,0,1,0,0,1,1,0,2,0,2,1,2,0,2,2,1,1,2,2,3,2,0,2,3,2,0,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,0,2,2,3,1,0,1
516,0,0,2,0,0,1,2,2,2,0,0,2,2,0,2,0,0,2,1,3,2,1,0,2,1,2,1,2,1,2,2,2,3,0,1,1,0,2,2,2,2,1,0,2,3,2,2,2,2,0,2,1,1,3,3,1,1,1,1,0,3
517,0,2,2,1,3,2,1,1,2,2,0,2,1,1,1,1,3,1,0,1,1,1,3,2,0,2,0,3,2,2,2,2,3,0,0,2,2,0,2,2,2,2,2,0,3,2,0,2,2,2,2,3,0,1,3,2,3,2,3,1,3
518,0,1,3,2,3,3,2,3,2,0,3,2,3,2,3,0,2,2,0,2,2,0,0,2,0,2,1,3,1,0,2,2,3,0,2,2,2,0,0,2,2,2,2,3,2,0,2,2,0,2,3,2,2,2,2,3,1,3,2,2,2
519,0,2,0,0,0,0,2,2,0,2,2,2,0,2,1,3,2,1,3,1,3,1,0,2,2,1,3,2,1,2,3,2,3,0,0,2,3,2,0,3,2,2,1,2,2,1,0,2,2,1,2,3,2,3,2,2,0,2,2,0,2
520,0,2,1,3,1,3,2,0,3,2,0,2,3,1,3,1,3,1,0,3,1,2,1,3,3,2,3,0,0,0,2,2,3,1,0,2,0,3,3,1,3,2,2,2,0,2,1,3,2,0,0,2,3,2,2,3,1,2,2,2,2
521,0,1,1,3,1,1,0,3,2,0,1,3,1,0,0,2,2,1,0,1,0,2,0,1,3,1,3,1,1,0,2,2,3,0,0,2,0,0,1,0,2,0,2,1,0,0,3,3,2,3,3,3,3,3,3,3,1,1,0,2,3
522,0,3,2,2,2,1,2,1,0,1,1,1,3,3,1,0,1,3,2,3,2,2,2,2,0,2,0,0,0,0,2,2,3,2,0,2,1,3,2,2,0,0,2,1,3,2,0,2,2,3,1,3,2,2,1,2,2,2,2,1,3
523,0,2,1,1,3,2,1,3,2,0,2,1,1,1,3,2,3,3,3,1,3,2,3,2,2,0,2,3,2,2,0,2,3,2,0,2,0,0,3,3,0,2,3,3,3,1,3,0,2,3,0,1,3,1,3,1,3,2,2,2,1
524,0,2,0,0,3,1,2,3,1,0,3,1,1,0,2,1,3,0,0,2,2,2,1,3,1,0,2,0,0,0,2,2,3,0,0,3,2,0,2,1,1,3,2,3,2,0,2,2,0,2,3,2,1,1,1,3,2,1,1,0,1
525,0,3,0,3,2,3,2,0,2,2,0,1,2,1,0,2,0,3,2,3,1,3,2,2,3,0,0,3,2,0,2,2,3,0,0,3,2,3,1,3,1,3,3,3,3,3,1,1,3,3,2,3,1,3,3,3,2,0,2,3,2
526,0,3,2,0,2,1,2,1,3,1,0,2,2,0,0,3,1,0,3,2,2,2,1,3,0,3,1,0,0,0,2,2,3,0,2,2,3,2,1,3,2,0,2,2,2,0,0,3,2,0,0,0,3,1,3,2,2,2,0,1,2
527,0,0,2,1,2,1,3,1,1,0,0,1,3,0,3,0,1,3,1,1,2,0,3,1,0,1,1,0,0,3,2,2,3,0,1,1,3,1,1,1,3,1,3,1,3,2,1,3,2,1,0,1,3,1,1,3,2,2,0,1,0
528,0,2,1,3,3,2,2,0,3,2,0,2,1,1,3,1,3,3,1,3,1,0,0,2,1,0,1,3,2,2,2,2,3,0,3,2,2,0,1,1,0,0,1,0,1,3,1,0,0,3,1,3,1,1,3,3,3,0,3,3,3
529,0,0,1,2,1,0,2,2,2,2,2,1,1,3,1,3,2,3,0,0,2,2,1,0,1,0,3,2,2,0,2,2,3,2,0,2,3,3,0,2,2,3,2,3,2,2,3,1,0,2,0,2,2,0,0,2,0,1,0,3,0
530,0,0,2,2,1,1,1,3,2,2,1,1,1,3,3,0,1,1,1,0,2,0,1,1,3,2,2,2,1,2,2,2,3,2,0,2,3,2,1,2,2,2,2,3,1,2,2,2,0,3,2,2,0,0,0,1,2,2,1,1,3
531,0,3,2,1,2,2,1,2,1,3,0,1,3,0,1,0,0,3,1,0,2,0,2,1,2,0,2,2,1,1,2,2,3,2,0,2,3,2,0,1,1,1,1,2,2,1,1,0,2,2,0,2,1,0,2,2,3,1,0,1,2
532,0,0,2,0,0,2,2,2,2,0,0,2,2,0,2,0,1,2,1,3,2,1,3,3,1,0,1,1,3,2,2,2,3,0,0,2,0,2,2,2,3,1,1,0,1,0,2,2,2,1,3,0,1,3,1,3,1,1,1,0,3
533,0,2,2,1,3,0,1,1,1,2,0,2,1,1,1,2,3,1,0,1,1,1,3,2,0,2,0,3,2,2,0,2,3,0,0,2,2,0,2,2,2,2,2,0,3,2,2,2,0,2,2,3,1,0,3,2,3,1,3,1,3
534,0,1,3,2,1,3,2,3,2,0,3,0,3,2,2,0,2,2,0,0,2,0,0,2,0,2,1,3,1,0,2,2,3,2,2,2,2,0,0,2,2,2,0,2,0,0,2,2,2,3,2,2,2,2,3,1,3,2,0,2,3
535,0,2,0,0,0,0,2,2,0,2,2,2,0,2,1,3,0,1,3,1,3,0,0,2,2,1,3,2,0,2,3,2,3,0,0,2,3,2,1,2,2,2,2,1,2,2,2,0,2,1,2,3,2,2,0,2,2,0,2,1,3
536,0,1,1,0,2,2,2,2,3,1,3,2,0,2,3,1,3,1,0,1,0,2,1,3,3,2,3,0,0,0,2,2,3,2,0,2,0,3,3,1,3,2,2,2,2,2,3,1,3,2,0,0,2,3,2,2,2,3,2,2,0
537,0,0,2,1,2,1,1,3,2,2,3,2,2,3,1,1,3,0,1,0,1,1,3,2,2,0,2,2,0,0,2,2,3,0,3,2,3,2,2,2,2,1,1,1,0,2,1,1,1,1,0,0,2,1,3,3,2,2,1,0,1
538,0,2,3,2,0,1,2,0,2,2,2,1,3,2,2,2,1,3,2,1,1,2,2,2,3,2,1,1,1,0,2,2,3,0,1,1,0,2,2,2,0,2,3,3,2,1,0,3,2,2,2,2,1,0,2,3,2,1,1,1,2
539,0,3,2,2,1,1,3,3,2,0,1,1,1,3,2,1,0,2,1,1,1,1,2,1,2,2,0,2,0,2,2,2,3,0,2,2,3,1,1,2,1,2,3,2,2,0,2,0,2,2,2,0,1,2,2,2,2,0,2,1,1
540,0,2,1,3,2,2,0,1,0,1,1,2,3,2,1,1,1,3,3,1,1,1,2,1,1,2,1,1,1,0,2,2,3,2,1,2,1,2,1,0,2,2,1,0,1,1,2,2,2,0,1,0,1,2,2,2,2,1,0,2,2
541,0,2,1,0,0,0,1,0,1,3,1,3,2,3,2,3,2,2,1,3,1,1,3,1,2,2,1,3,3,3,2,2,3,0,0,2,3,2,0,2,1,3,2,1,1,0,2,1,3,3,1,1,1,1,0,2,2,1,0,2,0
542,0,2,3,2,1,2,0,0,0,0,2,0,3,1,3,2,1,0,0,0,0,3,3,3,3,1,3,1,0,0,2,2,3,0,2,2,2,1,3,2,2,0,1,3,1,3,2,2,1,0,2,2,3,1,3,2,0,1,1,1,0
543,0,3,1,3,1,3,3,2,3,1,0,2,1,3,2,3,1,3,3,3,1,0,2,0,0,2,0,1,1,3,2,2,3,0,0,2,3,2,2,2,0,1,3,2,3,1,3,2,2,2,3,3,2,2,1,1,1,1,2,1,0
544,0,1,3,0,2,0,2,0,1,1,2,0,2,3,2,3,1,1,3,1,0,2,3,0,3,0,3,1,0,2,2,2,3,2,0,2,2,0,2,2,2,2,1,3,2,2,2,3,2,3,2,2,1,2,2,2,2,2,1,3,1
545,0,1,0,0,3,2,2,0,1,1,1,1,0,0,1,3,2,1,3,1,1,3,2,3,2,1,1,2,1,3,2,2,3,0,0,2,2,2,0,1,2,1,1,1,2,2,2,3,3,1,3,2,3,2,1,1,3,3,2,2,0
546,0,0,0,2,0,2,3,2,1,0,0,0,3,2,1,0,1,1,3,1,1,3,2,1,0,0,2,0,0,2,0,2,3,2,0,2,3,2,1,2,2,2,2,1,1,0,3,1,3,1,1,0,2,2,0,0,3,1,3,2,2
547,0,1,1,2,1,3,1,1,0,2,2,3,2,2,1,2,2,2,1,2,2,1,3,2,2,0,2,1,2,0,2,2,3,2,0,2,2,1,3,2,1,2,2,2,3,2,2,1,1,0,2,2,2,1,0,1,2,2,2,1,2
548,0,2,1,3,1,1,2,2,2,3,1,1,2,0,2,0,2,1,1,1,0,0,2,1,2,0,1,3,1,2,2,2,3,0,0,2,2,0,1,1,3,1,1,1,1,2,0,2,1,1,0,3,1,1,0,0,2,0,2,2,2
549,0,2,0,3,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,2,0,3,2,3,0,3,1,3,1,3,0,1,0,0,1,2,2,1,3,2,2,3,2,2,0,2,3,2,2,3,0,2,0,2,3,2,2,0,0,0,2
550,0,1,3,2,2,0,3,3,3,3,3,3,3,1,2,2,2,3,0,2,3,2,2,0,0,0,0,1,1,0,2,2,3,0,0,2,1,0,1,1,2,0,0,2,3,1,1,0,1,3,3,2,1,1,3,3,3,3,0,0,3
551,0,0,2,0,1,0,1,1,2,1,1,1,0,1,1,0,1,1,0,2,1,0,2,1,2,0,1,3,1,3,2,2,3,0,0,2,1,2,0,0,2,1,1,1,2,1,1,1,0,2,2,1,1,3,2,3,1,0,0,0,0
552,0,2,1,1,0,3,1,2,0,1,0,2,3,3,3,3,1,3,1,0,2,0,0,3,0,1,1,3,3,3,2,2,3,0,0,2,3,2,2,2,2,1,3,2,2,2,2,3,2,2,2,1,2,3,3,0,3,3,3,1,0
553,0,0,2,0,1,0,3,1,2,1,1,1,0,1,1,0,1,1,0,2,1,0,2,1,2,0,1,3,1,3,2,2,3,0,0,2,1,2,0,0,2,1,2,1,2,1,1,1,0,2,2,1,1,3,2,3,1,0,0,0,0
554,0,0,0,2,2,3,1,1,1,2,2,0,2,0,2,1,3,2,0,2,1,0,2,3,1,0,0,2,0,3,2,2,3,2,2,2,2,1,1,1,0,2,2,3,1,3,3,2,2,2,0,2,0,1,2,2,2,1,0,2,2
555,0,0,2,3,2,3,2,0,1,3,3,1,0,1,1,2,0,0,2,0,1,1,0,2,0,1,1,2,1,0,2,2,3,0,2,2,3,3,0,3,1,3,1,3,2,0,3,1,1,1,3,0,1,1,2,0,2,2,3,1,1
556,0,3,1,0,0,2,2,3,1,1,3,2,2,2,2,0,0,1,1,1,1,0,0,2,0,2,3,2,0,3,2,2,3,2,0,2,2,2,2,1,1,3,0,0,0,2,0,0,1,0,0,1,3,1,1,3,1,0,3,3,2
557,0,1,3,2,0,0,0,3,1,1,2,2,1,0,3,2,3,3,1,3,3,2,3,1,0,1,0,1,3,2,2,2,3,0,0,2,2,3,3,1,3,2,3,2,3,1,1,3,3,2,3,1,1,3,3,2,0,2,1,3,2
558,0,0,2,2,0,1,0,2,1,0,0,3,2,2,3,3,2,3,0,3,1,0,0,1,3,0,3,2,0,0,2,2,3,0,0,2,0,2,2,3,2,0,0,1,3,2,1,2,1,3,3,3,1,3,1,0,2,0,2,0,0
559,0,0,0,2,2,3,1,1,1,2,2,0,2,0,2,1,3,2,0,2,1,0,2,3,1,0,0,2,0,3,2,2,3,2,2,2,2,1,1,1,0,2,2,3,1,3,3,2,2,2,0,2,0,1,2,2,2,1,0,2,2
560,0,0,2,3,2,3,2,0,1,3,3,1,0,1,1,2,0,0,2,0,1,1,0,2,0,1,1,2,1,0,2,2,3,0,2,2,3,3,0,3,1,3,1,3,2,0,3,1,1,1,3,0,1,1,2,0,2,2,3,1,1
561,0,3,1,0,0,2,2,3,1,1,3,2,2,2,2,0,0,1,1,1,1,0,0,2,0,2,3,2,0,3,2,2,3,2,0,2,2,2,2,1,1,3,0,0,0,2,0,0,1,0,0,1,3,1,1,3,1,0,3,3,2
562,0,1,3,2,0,0,0,3,1,1,2,2,1,0,3,2,3,3,1,3,3,2,3,1,0,1,0,1,3,2,2,2,3,0,0,2,2,3,3,1,3,2,3,2,3,1,1,3,3,2,3,1,1,3,3,2,0,2,1,3,2
563,0,0,2,2,0,1,0,2,1,0,0,3,2,2,3,3,2,3,0,3,1,0,0,1,3,0,3,2,0,0,2,2,3,0,0,2,0,2,2,3,2,0,0,1,3,2,1,2,1,3,3,3,1,3,1,0,2,0,2,0,0
564,0,0,3,3,3,2,2,0,2,2,2,1,3,3,1,3,3,3,2,1,1,0,1,1,1,3,2,2,2,1,2,2,3,0,3,2,0,2,1,1,2,2,2,3,2,3,2,2,2,3,2,2,2,2,3,2,3,2,1,0,2
565,0,1,2,1,1,2,1,0,1,1,1,1,1,0,1,3,1,2,1,1,2,2,1,3,2,2,3,1,1,0,2,2,3,0,0,3,2,2,1,0,1,3,2,0,2,1,0,2,0,0,2,2,2,0,0,2,0,0,2,1,3
566,0,3,0,3,2,2,2,1,0,2,1,3,1,2,3,1,3,3,1,0,1,1,2,3,1,0,0,2,2,0,2,2,3,0,1,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,1,1,3,1,0,1,2,2
567,0,1,1,3,2,3,1,0,3,1,3,0,3,0,3,1,0,3,2,0,3,2,0,0,1,0,0,2,1,0,2,2,3,2,1,1,3,0,1,3,2,1,2,2,2,3,2,2,2,0,2,2,2,1,1,1,1,0,2,3,2
568,0,0,2,2,2,1,1,2,1,2,1,1,2,2,0,1,1,3,1,2,0,1,2,3,2,1,2,1,0,0,2,2,3,2,0,2,3,1,1,1,1,0,2,1,1,1,3,2,2,3,1,1,1,2,1,2,2,1,2,1,3
569,0,2,1,3,2,1,2,1,1,3,3,2,2,2,1,1,3,1,3,2,1,3,2,1,0,2,1,1,1,2,2,2,3,2,0,2,1,2,2,2,2,1,0,0,2,2,1,2,1,3,1,1,2,2,2,2,1,1,0,2,2
570,0,1,1,0,1,1,1,2,3,1,1,2,0,1,0,0,1,3,3,1,1,2,2,0,1,3,1,1,1,0,2,2,3,0,2,2,2,0,2,2,0,2,1,1,1,1,3,2,3,3,0,2,1,0,1,3,2,1,1,0,2
571,0,2,2,1,0,0,2,2,0,1,3,3,1,3,1,3,2,2,2,1,2,2,1,1,3,1,0,0,0,3,2,2,3,0,0,2,3,2,2,3,2,1,1,1,0,3,1,3,1,1,3,1,1,1,3,2,1,1,1,1,1
572,0,0,2,2,0,3,2,2,1,2,0,3,1,0,2,0,0,2,1,3,2,2,0,2,0,0,2,0,3,1,0,2,3,2,0,2,3,2,1,1,0,2,2,1,3,2,2,1,1,1,1,3,2,2,2,2,1,3,2,2,2
573,0,0,2,1,1,3,2,2,3,2,2,0,1,1,3,0,2,3,1,1,1,1,3,2,2,3,3,2,0,0,2,2,3,2,0,2,0,3,2,1,3,2,1,1,0,2,1,1,1,3,2,1,1,3,3,1,0,2,2,3,3
574,0,1,3,2,1,3,2,0,0,3,0,0,0,0,3,0,1,3,3,2,0,0,0,0,3,3,0,1,0,0,2,2,3,0,2,2,3,2,0,3,0,2,0,2,1,0,2,0,0,2,0,2,0,0,3,0,3,2,0,2,3
575,0,0,1,1,1,3,2,2,1,1,3,3,1,1,3,2,1,3,2,1,0,1,0,0,3,1,1,3,1,0,2,2,3,2,3,2,1,3,3,1,1,1,1,1,3,1,0,3,3,2,0,3,1,1,3,0,2,0,1,1,1
576,0,1,0,3,1,1,1,1,1,0,1,0,0,2,2,1,1,0,0,1,2,3,3,2,0,1,3,1,1,0,2,2,3,2,3,2,1,1,3,2,1,1,1,3,1,1,1,0,2,3,2,0,1,0,3,1,3,0,2,1,1
577,0,0,2,3,2,2,1,0,1,1,0,2,1,1,2,2,0,3,1,0,2,3,3,1,0,3,2,1,1,3,2,2,3,2,0,2,3,1,3,2,3,1,1,3,2,3,1,1,3,2,1,2,1,1,1,3,2,2,2,1,1
578,0,1,0,0,1,1,3,2,2,1,1,0,3,2,2,2,1,2,3,2,0,0,1,1,3,1,0,1,1,0,2,2,3,2,0,2,1,1,3,1,2,1,2,1,1,1,1,2,2,2,0,0,2,1,1,2,1,1,1,1,2
579,0,0,3,0,1,1,3,3,2,2,1,2,1,3,0,2,3,0,3,3,3,2,0,0,2,1,0,1,1,0,0,2,3,0,0,2,3,1,2,3,0,1,1,3,3,3,3,3,0,1,1,2,0,2,3,1,0,1,2,0,0
580,0,2,0,3,3,3,0,2,0,3,2,3,3,2,0,0,1,0,0,1,3,3,2,2,0,0,3,3,1,1,0,2,3,2,0,2,3,0,3,1,0,2,3,3,3,1,3,1,0,3,3,2,3,0,2,0,2,0,2,3,2
581,0,0,1,0,0,2,3,0,0,3,2,3,1,2,0,3,0,0,0,2,0,2,2,0,2,2,0,0,2,1,3,2,3,0,0,2,3,0,2,3,3,3,3,3,0,0,2,3,0,0,0,0,0,2,0,0,0,0,3,0,2
582,0,1,0,1,3,1,0,2,3,0,3,2,3,1,3,2,1,0,2,0,3,2,3,0,1,1,1,1,3,3,2,2,3,0,0,2,0,3,0,0,3,0,0,0,3,3,3,2,0,0,1,1,3,3,2,3,3,3,3,2,0
583,0,0,0,2,1,0,1,1,1,1,3,0,1,3,0,1,0,0,1,3,1,1,0,3,3,0,2,1,0,0,2,2,3,2,2,2,1,3,2,1,1,3,3,3,2,1,3,2,2,2,0,0,2,2,1,1,3,1,3,2,2
584,0,2,1,1,3,2,1,2,2,2,2,1,0,3,3,2,3,1,0,0,2,1,0,1,1,3,2,2,0,0,2,2,3,0,2,2,1,1,0,1,1,3,3,1,0,2,2,0,2,1,1,3,2,2,2,1,0,2,2,2,3
585,0,0,1,2,0,1,1,3,2,1,0,1,2,1,1,0,1,1,0,0,2,1,3,2,2,1,2,1,1,1,2,2,3,2,0,2,0,2,1,0,1,1,1,1,1,1,2,1,3,1,1,2,2,1,1,2,2,2,2,0,3
586,0,3,1,0,2,2,1,0,3,1,1,2,1,2,3,1,3,1,1,2,0,1,0,0,1,3,3,2,1,1,2,2,3,2,0,2,3,2,2,2,1,2,1,1,1,1,2,1,2,2,3,2,2,2,2,0,2,2,2,1,2
587,0,0,0,2,2,0,1,1,2,2,0,3,3,3,1,1,2,0,1,3,2,2,2,2,0,2,0,2,1,3,2,2,3,2,0,2,3,2,1,1,1,3,2,1,0,2,2,0,2,1,2,0,1,1,1,1,1,0,2,2,0
588,0,3,1,0,0,2,2,0,1,0,1,1,2,3,1,3,0,1,0,1,2,2,0,1,3,3,1,2,0,3,2,2,3,2,0,2,1,1,0,2,2,1,1,1,2,2,2,0,2,2,2,0,2,1,3,2,1,1,1,0,2
589,0,0,2,2,3,3,3,3,1,3,3,1,0,2,2,1,0,2,0,2,2,2,3,1,3,1,3,3,1,0,2,2,3,0,0,1,3,2,0,3,2,2,0,0,0,1,1,1,1,3,2,2,1,1,0,3,2,2,2,2,3
590,0,2,2,1,3,0,1,0,2,1,3,1,3,1,1,1,3,2,2,2,1,0,3,1,0,3,1,1,1,0,2,2,3,0,0,3,2,0,2,2,1,3,1,1,1,1,1,0,2,1,3,2,1,1,1,1,3,0,1,0,2
591,0,1,1,0,0,2,0,0,1,1,3,1,0,3,1,0,3,1,3,3,1,1,3,2,2,2,3,2,0,1,2,2,3,2,0,2,3,2,0,2,1,1,0,2,2,1,1,3,3,1,1,0,2,1,1,1,1,2,1,0,2
592,0,2,0,1,1,2,1,3,3,1,1,1,2,3,0,1,2,3,2,2,1,3,1,3,2,3,1,1,0,0,2,2,3,0,0,2,3,2,1,3,2,2,2,1,3,0,1,1,3,3,0,2,0,2,3,1,1,3,1,1,0
593,0,0,2,1,0,0,0,2,0,2,2,3,1,1,3,2,0,3,2,2,0,2,0,2,1,1,1,2,1,1,2,2,3,2,0,2,3,2,3,2,2,3,3,2,1,2,3,2,3,2,3,2,3,0,3,2,3,0,3,2,3
594,0,1,3,1,1,0,1,0,3,2,0,2,1,1,0,2,0,0,0,1,0,1,0,1,2,2,0,2,0,3,2,2,3,2,0,2,0,2,2,3,2,3,2,2,2,0,3,2,1,0,1,0,2,1,0,2,3,2,2,2,1
595,0,0,1,3,2,2,1,1,3,1,2,3,2,2,3,2,3,0,3,2,0,1,3,0,1,1,0,2,1,0,2,2,3,2,2,2,3,0,3,2,1,1,0,2,0,1,1,3,1,1,3,2,0,1,1,3,2,2,0,1,1
596,0,2,1,3,1,3,1,0,1,3,0,2,0,0,0,0,2,3,1,1,0,1,0,0,1,3,3,1,1,0,2,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,3,2,0,0,0,0,2,0,2,3,2,2,2,1,3
597,0,3,2,1,2,1,3,2,1,3,3,2,2,1,2,1,0,2,0,1,1,3,3,1,2,1,1,0,1,1,2,2,3,2,0,2,1,2,2,2,2,2,0,0,0,1,3,2,0,2,2,1,0,1,2,0,2,2,2,0,1
598,0,1,1,0,0,1,0,3,2,1,1,3,2,1,1,3,1,0,3,3,2,0,2,2,2,1,0,0,2,2,2,2,3,0,0,2,2,0,1,3,2,2,2,2,2,2,3,2,0,2,2,2,3,3,2,2,2,0,2,2,0
599,0,1,1,2,1,1,1,3,1,0,2,0,2,0,2,1,0,2,1,1,3,1,1,1,2,0,2,0,1,0,2,2,3,0,0,2,2,2,1,2,1,0,2,1,2,3,2,2,2,2,2,0,1,1,1,2,3,2,1,3,1
600,0,1,0,2,2,0,1,1,3,1,0,1,1,0,1,2,2,0,0,0,2,1,0,0,1,1,3,2,1,3,2,2,3,0,1,2,3,2,2,2,1,1,0,3,2,0,1,3,2,1,1,0,3,1,3,3,2,2,1,3,3
601,0,2,2,3,1,3,0,2,3,2,1,1,1,0,3,3,3,0,1,3,1,3,2,2,0,1,3,1,1,2,2,2,3,0,0,2,3,2,2,2,1,3,1,0,1,2,1,1,3,2,1,1,3,2,2,2,2,1,3,1,3
602,0,3,0,2,0,3,0,1,0,3,1,0,0,1,0,3,2,1,3,2,0,1,1,0,2,2,1,1,3,0,2,2,3,2,3,2,3,2,1,1,0,1,0,2,3,3,2,2,2,2,0,2,0,2,0,2,0,3,1,1,1
603,0,2,3,2,2,2,2,2,3,1,1,1,1,2,1,0,3,2,1,3,2,1,3,2,3,1,1,1,1,0,2,2,3,2,0,2,3,3,3,2,0,1,3,1,1,1,3,2,1,1,1,3,2,3,1,3,2,3,1,1,0
604,0,2,2,2,2,0,0,3,3,3,1,1,2,2,1,0,1,0,1,1,0,2,1,3,1,1,3,1,3,3,2,2,3,0,0,2,2,1,1,0,1,1,1,1,0,1,1,1,1,3,0,1,1,1,1,2,2,2,0,1,1
